W1_issue,log_value_7dav,log_value_7dav_lag7,log_value_7dav_lag14,log_delta_7dav_lag7,log_delta_7dav_lag14,inv_log_lag,log_value_target_7dav,day_diff,value_slope_diff,value_7dav_diff,reference_date,lag,report_date,predicted_tau0.01,predicted_tau0.025,predicted_tau0.1,predicted_tau0.25,predicted_tau0.5,predicted_tau0.75,predicted_tau0.9,predicted_tau0.975,predicted_tau0.99,geo_value,wis,elapsed_time,time_for_preprocessing,time_for_running
0,9.46242117318499,9.56864398890674,9.66947262133328,0.163724162741101,0.139007188415949,0.125,9.54602658547643,0,0,0,2015-04-11,7,2015-04-18,9.48413564465709,9.48809239352719,9.49374509511232,9.49672313172305,9.50860725562334,9.51859775467554,9.51271930968226,9.52572808433368,9.53294098166065,nat,0.0270277554034318,0.0778119564056396,1.06725907325745,0.529064893722534
0,9.56864398890674,9.66947262133328,9.71238757793059,0.139007188415949,0.18657974749469,0.0666666666666667,9.63259704272418,0,0,0,2015-04-04,14,2015-04-18,9.62048728852118,9.62048728852118,9.62208611058322,9.6173924802723,9.61927137730305,9.63194639971048,9.64838278843944,9.64276032495577,9.59125021846917,nat,0.0122650895188408,0.0920870304107666,1.06725907325745,0.529064893722534
0,9.71238757793059,9.77860437038944,9.81694879111889,0.171906909335821,0.181667534533887,0.0344827586206897,9.74026249143316,0,0,0,2015-03-21,28,2015-04-18,9.73839539436716,9.74687813044394,9.74231343639564,9.74029204359343,9.73948215873851,9.75826063793587,9.75548171299178,9.74997337226462,9.72730610090276,nat,0.0061818127482991,0.0753879547119141,1.06725907325745,0.529064893722534
0,9.71238757793059,9.77860437038944,9.81694879111889,0.171906909335821,0.181667534533887,0.0344827586206897,9.74026249143316,0,0,0,2015-03-21,28,2015-04-18,9.73779789377074,9.73888930627893,9.7380811328198,9.74932244222089,9.74535741514554,9.77206967219807,9.74638323847738,9.74751987463576,9.7489981086107,nat,0.0041004882358438,0.0731651782989502,1.06725907325745,0.529064893722534
0,9.66947262133328,9.71238757793059,9.77860437038944,0.18657974749469,0.171906909335821,0.0454545454545455,9.70662072430014,0,0,0,2015-03-28,21,2015-04-18,9.70196499801146,9.7098328524719,9.7080000844476,9.70612917868697,9.70285769941864,9.71817884161612,9.71118463503658,9.7044390248277,9.68400089126597,nat,0.0076202038442674,0.0753879547119141,1.06725907325745,0.529064893722534
0,9.77860437038944,9.81694879111889,9.85911760480019,0.181667534533887,0.184288784266382,0.0277777777777778,9.80587472366913,0,0,0,2015-03-14,35,2015-04-18,9.79798034213587,9.79884391741185,9.79637368593289,9.81000627445773,9.80287906855854,9.82904307467675,9.8009138105355,9.80199315722731,9.80475390172815,nat,0.0046560797703666,0.0731651782989502,1.06725907325745,0.529064893722534
0,9.77860437038944,9.81694879111889,9.85911760480019,0.181667534533887,0.184288784266382,0.0277777777777778,9.80587472366913,0,0,0,2015-03-14,35,2015-04-18,9.78438920665034,9.78781348729831,9.79515595901416,9.80394282817355,9.83191989743779,9.8408894071662,9.8201125469032,9.79289046365347,9.79437051460947,nat,0.0109933548855975,0.0757079124450684,1.06725907325745,0.529064893722534
0,9.81694879111889,9.85911760480019,9.96029312635758,0.184288784266382,0.154418402688453,0.0232558139534884,9.84054775276225,0,0,0,2015-03-07,42,2015-04-18,9.81639275860026,9.81694833698321,9.8250532714912,9.83470337292854,9.8608799946009,9.86508826765414,9.84356722499086,9.81709946006723,9.82037612362241,nat,0.0140616163361935,0.0757079124450684,1.06725907325745,0.529064893722534
0,9.81694879111889,9.85911760480019,9.96029312635758,0.184288784266382,0.154418402688453,0.0232558139534884,9.84054775276225,0,0,0,2015-03-07,42,2015-04-18,9.82320961092668,9.82407048663102,9.82402502837373,9.84354881813469,9.85929988341959,9.87633299107279,9.82925839260702,9.83091954728723,9.83484574124348,nat,0.0106674834061261,0.0754780769348145,1.06725907325745,0.529064893722534
0,9.85911760480019,9.96029312635758,10.1332491561519,0.154418402688453,0.210351210095949,0.02,9.87729756944589,0,0,0,2015-02-28,49,2015-04-18,9.86405912313608,9.87067324560557,9.86551791144447,9.88640268996396,9.90663998341732,9.92811216667339,9.88497000168232,9.88499382906971,9.89138006762157,nat,0.0081733621636419,0.0754780769348145,1.06725907325745,0.529064893722534
0,9.85911760480019,9.96029312635758,10.1332491561519,0.154418402688453,0.210351210095949,0.02,9.87729756944589,0,0,0,2015-02-28,49,2015-04-18,9.86709956573443,9.87320501275495,9.87349790927026,9.89101230071826,9.90642857108754,9.91861107798234,9.87340547449985,9.87553705786476,9.87631393933002,nat,0.0093238587642017,0.0717229843139648,1.06725907325745,0.529064893722534
0,9.85911760480019,9.96029312635758,10.1332491561519,0.154418402688453,0.210351210095949,0.02,9.87729756944589,0,0,0,2015-02-28,49,2015-04-18,9.86682831322156,9.86695094822953,9.86740875820167,9.89130720005844,9.89593985206355,9.91572266259688,9.87710223255932,9.87630978217836,9.87196680658528,nat,0.0082673839530721,0.076725959777832,1.06725907325745,0.529064893722534
0,9.96029312635758,10.1332491561519,10.2481405212475,0.210351210095949,0.178672537130536,0.0175438596491228,9.97217371032458,0,0,0,2015-02-21,56,2015-04-18,9.96772200837566,9.97520584197415,9.97650165439871,9.99158536402761,10.0068817404336,10.0195791490358,9.95254414387516,9.95501031360914,9.94410670738537,nat,0.0250771921257643,0.0717229843139648,1.06725907325745,0.529064893722534
0,9.96029312635758,10.1332491561519,10.2481405212475,0.210351210095949,0.178672537130536,0.0175438596491228,9.97217371032458,0,0,0,2015-02-21,56,2015-04-18,9.96744569997591,9.96757678539865,9.96771384727686,9.99005120248721,9.99596665194616,10.0184888944106,9.95653539500118,9.9558508492899,9.93631843185751,nat,0.0228839054373179,0.076725959777832,1.06725907325745,0.529064893722534
0,9.96029312635758,10.1332491561519,10.2481405212475,0.210351210095949,0.178672537130536,0.0175438596491228,9.97217371032458,0,0,0,2015-02-21,56,2015-04-18,9.9661423192722,9.96614231927221,9.96533419020199,9.99164883225981,9.99059884097641,10.0078425930615,9.95899113271719,9.95864222769781,9.94644073818539,nat,0.0187031857747124,0.0715510845184326,1.06725907325745,0.529064893722534
0,10.1332491561519,10.2481405212475,10.3297025515629,0.178672537130536,0.17986286257568,0.015625,10.1447853144304,0,0,0,2015-02-14,63,2015-04-18,10.1406773100833,10.140608079142,10.1408079785435,10.165907000491,10.1721405651242,10.19855687501,10.1357004034935,10.13446940663,10.1221986718076,nat,0.0186889401548633,0.076725959777832,1.06725907325745,0.529064893722534
0,10.1332491561519,10.2481405212475,10.3297025515629,0.178672537130536,0.17986286257568,0.015625,10.1447853144304,0,0,0,2015-02-14,63,2015-04-18,10.1385450227281,10.1385450227281,10.1390502307951,10.1684145634078,10.1678771503683,10.1846115539036,10.1387586525187,10.1356328459161,10.1308414727036,nat,0.015148530883323,0.0715510845184326,1.06725907325745,0.529064893722534
0,10.1332491561519,10.2481405212475,10.3297025515629,0.178672537130536,0.17986286257568,0.015625,10.1447853144304,0,0,0,2015-02-14,63,2015-04-18,10.1381563143156,10.1381563143156,10.1366809398781,10.1444753932325,10.1708371272881,10.1698090229027,10.1450325532776,10.1347790844417,10.1387141339523,nat,0.0080428962450249,0.0725340843200684,1.06725907325745,0.529064893722534
0,10.2481405212475,10.3297025515629,10.4102449121262,0.17986286257568,0.151463368728272,0.0140845070422535,10.2580101819067,0,0,0,2015-02-07,70,2015-04-18,10.25235930883,10.25235930883,10.2539413479719,10.2823395217296,10.2816840223756,10.2937309066582,10.2403639858841,10.2358706987894,10.2348815843503,nat,0.0222185898402483,0.0715510845184326,1.06725907325745,0.529064893722534
0,10.2481405212475,10.3297025515629,10.4102449121262,0.17986286257568,0.151463368728272,0.0140845070422535,10.2580101819067,0,0,0,2015-02-07,70,2015-04-18,10.2518986843261,10.2518986843261,10.2513565312541,10.2595046634356,10.2858711939904,10.2802444411104,10.2456211127506,10.2361267997459,10.2400500801986,nat,0.0159458133351732,0.0725340843200684,1.06725907325745,0.529064893722534
0,10.2481405212475,10.3297025515629,10.4102449121262,0.17986286257568,0.151463368728272,0.0140845070422535,10.2580101819067,0,0,0,2015-02-07,70,2015-04-18,10.2486327620366,10.2496391960359,10.2527697315436,10.2573141989384,10.2746215661001,10.2717857118682,10.2352160341914,10.2207498719107,10.2476313653271,nat,0.0177487172921519,0.0730159282684326,1.06725907325745,0.529064893722534
0,9.11526016572591,9.28461261635077,9.49205467264817,0.113740988284954,0.125651165040399,1.0,9.30764855444318,0,0,0,2015-04-25,0,2015-04-25,9.25741890812929,9.26192586882223,9.2719659742633,9.28804019393873,9.30287097163747,9.32373155517313,9.35531829863416,9.35513898331404,9.34530212905962,nat,0.0050791164933641,0.0651149749755859,1.09463000297546,0.534226894378662
0,9.28461261635077,9.49205467264817,9.5861020007109,0.125651165040399,0.181182174545262,0.125,9.41832967551871,0,0,0,2015-04-18,7,2015-04-25,9.32195950208248,9.32468333883625,9.33672004018687,9.34306386522515,9.36651724533609,9.36729269628922,9.36970458941595,9.36795836303491,9.38060744814951,nat,0.0499301862291395,0.0749301910400391,1.09463000297546,0.534226894378662
0,9.49205467264817,9.5861020007109,9.68115617132248,0.181182174545262,0.150690738405148,0.0666666666666667,9.54602658547643,0,0,0,2015-04-11,14,2015-04-25,9.54651214379923,9.54651214379923,9.54928296930682,9.54022600816526,9.54217161088905,9.55103767076786,9.55310077926207,9.5602552048243,9.57026154048678,nat,0.0021823899796343,0.0753428936004639,1.09463000297546,0.534226894378662
0,9.68115617132248,9.71577147142487,9.77996306625063,0.189963640988971,0.173265605197011,0.0344827586206897,9.70662072430014,0,0,0,2015-03-28,28,2015-04-25,9.70582365992232,9.71371503289545,9.71075787424448,9.7098994787455,9.70739791044685,9.71954664165816,9.71369344691217,9.71102750940467,9.70429990819157,nat,0.0044094543460646,0.0766589641571045,1.09463000297546,0.534226894378662
0,9.68115617132248,9.71577147142487,9.77996306625063,0.189963640988971,0.173265605197011,0.0344827586206897,9.70662072430014,0,0,0,2015-03-28,28,2015-04-25,9.70211916537221,9.69672144084138,9.70424852060511,9.71459270524509,9.71279128738481,9.74420684685729,9.7201451902019,9.70572709016058,9.70741477756891,nat,0.0047160436321151,0.0757160186767578,1.09463000297546,0.534226894378662
0,9.5861020007109,9.68115617132248,9.71577147142487,0.150690738405148,0.189963640988971,0.0454545454545455,9.63259704272418,0,0,0,2015-04-04,21,2015-04-25,9.61968346876605,9.62751149392706,9.62897419570801,9.62817045392493,9.6310649568308,9.65124427068877,9.65068758287064,9.65162432759892,9.64314891571034,nat,0.0021207358144782,0.0766589641571045,1.09463000297546,0.534226894378662
0,9.71577147142487,9.77996306625063,9.82579624482026,0.173265605197011,0.190514988235257,0.0277777777777778,9.74026249143316,0,0,0,2015-03-21,35,2015-04-25,9.73316442575335,9.72941590889875,9.7346345588188,9.74261697352042,9.7416740940143,9.780590129952,9.76153157760066,9.74751873489335,9.75045036657984,nat,0.0035263787604547,0.0757160186767578,1.09463000297546,0.534226894378662
0,9.71577147142487,9.77996306625063,9.82579624482026,0.173265605197011,0.190514988235257,0.0277777777777778,9.74026249143316,0,0,0,2015-03-21,35,2015-04-25,9.72299111056702,9.72634761475655,9.73150879935578,9.74104185446577,9.76453702067465,9.78817251234846,9.77620284785637,9.73911028024245,9.73928759665166,nat,0.007061740987619,0.0774378776550293,1.09463000297546,0.534226894378662
0,9.77996306625063,9.82579624482026,9.8631862557626,0.190514988235257,0.188357435228792,0.0232558139534884,9.80587472366913,0,0,0,2015-03-14,42,2015-04-25,9.78029706073329,9.78316177346371,9.78787878825007,9.79732806347285,9.82187403969915,9.84532127400976,9.83301156384474,9.79179079132762,9.79273631363431,nat,0.0115719330134751,0.0774378776550293,1.09463000297546,0.534226894378662
0,9.77996306625063,9.82579624482026,9.8631862557626,0.190514988235257,0.188357435228792,0.0232558139534884,9.80587472366913,0,0,0,2015-03-14,42,2015-04-25,9.7862369753044,9.78693501814674,9.7884993929595,9.79711853162891,9.82650877355056,9.84874884148858,9.80349217219158,9.80977764958651,9.81669388408971,nat,0.0062182370400515,0.0915231704711914,1.09463000297546,0.534226894378662
0,9.82579624482026,9.8631862557626,9.9616621165872,0.188357435228792,0.155787392918073,0.02,9.84054775276225,0,0,0,2015-03-07,49,2015-04-25,9.83059234491473,9.82772102490847,9.82815334387197,9.837764772952,9.86468723964076,9.88286630529146,9.83413016262018,9.83988001852643,9.85030320394383,nat,0.0070064924905703,0.0915231704711914,1.09463000297546,0.534226894378662
0,9.82579624482026,9.8631862557626,9.9616621165872,0.188357435228792,0.155787392918073,0.02,9.84054775276225,0,0,0,2015-03-07,49,2015-04-25,9.83308538047982,9.83346201272486,9.83464317771746,9.83323813521995,9.86981435617061,9.86995325914091,9.82199619151481,9.8237148483023,9.82371484830233,nat,0.0165394155109171,0.0751309394836426,1.09463000297546,0.534226894378662
0,9.82579624482026,9.8631862557626,9.9616621165872,0.188357435228792,0.155787392918073,0.02,9.84054775276225,0,0,0,2015-03-07,49,2015-04-25,9.83252587339957,9.83113931889083,9.83199968696762,9.83833008069759,9.86185197140532,9.86686516014796,9.82440616133323,9.82342299208773,9.81945511957243,nat,0.0157915324901557,0.0768461227416992,1.09463000297546,0.534226894378662
0,9.8631862557626,9.9616621165872,10.1348770127042,0.155787392918073,0.211979066648249,0.0175438596491228,9.87729756944589,0,0,0,2015-02-28,56,2015-04-25,9.87039793488365,9.872975936032,9.87224205588745,9.87197832756761,9.91386432750737,9.92065604210425,9.87685685688699,9.87852936694347,9.87852936694351,nat,0.0070167000926981,0.0751309394836426,1.09463000297546,0.534226894378662
0,9.8631862557626,9.9616621165872,10.1348770127042,0.155787392918073,0.211979066648249,0.0175438596491228,9.87729756944589,0,0,0,2015-02-28,56,2015-04-25,9.87044235860981,9.86881611434503,9.86836612918627,9.87627754232949,9.90255754761163,9.91780779030694,9.88058755834019,9.87979049530653,9.87486367196975,nat,0.0059971475836451,0.0768461227416992,1.09463000297546,0.534226894378662
0,9.8631862557626,9.9616621165872,10.1348770127042,0.155787392918073,0.211979066648249,0.0175438596491228,9.87729756944589,0,0,0,2015-02-28,56,2015-04-25,9.86940054825139,9.86693517749389,9.86849217969304,9.87190029204192,9.89193934894068,9.90849440957368,9.88295930881801,9.8820986226763,9.88209862267628,nat,0.0040938219814766,0.0738489627838135,1.09463000297546,0.534226894378662
0,9.9616621165872,10.1348770127042,10.2486009182595,0.211979066648249,0.179132934142537,0.015625,9.97217371032458,0,0,0,2015-02-21,63,2015-04-25,9.96843984299743,9.96696568256436,9.96584237039122,9.97334642476915,10.0002979920753,10.016982474376,9.95744783038142,9.95676701124454,9.95177093894379,nat,0.0167595796224699,0.0768461227416992,1.09463000297546,0.534226894378662
0,9.9616621165872,10.1348770127042,10.2486009182595,0.211979066648249,0.179132934142537,0.015625,9.97217371032458,0,0,0,2015-02-21,63,2015-04-25,9.96635692481449,9.96423493948358,9.96652359278834,9.96793741270014,9.99039813822401,10.0066016559472,9.95990918206739,9.95781418589249,9.95781418589247,nat,0.0130787699070648,0.0738489627838135,1.09463000297546,0.534226894378662
0,9.9616621165872,10.1348770127042,10.2486009182595,0.211979066648249,0.179132934142537,0.015625,9.97217371032458,0,0,0,2015-02-21,63,2015-04-25,9.96219301539802,9.96219301539801,9.96106086350819,9.96680182973235,9.98720482141856,9.99205027497139,9.96540273665779,9.95711873598849,9.9610009125021,nat,0.0104715159961941,0.0719759464263916,1.09463000297546,0.534226894378662
0,10.1348770127042,10.2486009182595,10.3299637078338,0.179132934142537,0.18012401884658,0.0140845070422535,10.1447853144304,0,0,0,2015-02-14,70,2015-04-25,10.1392469242644,10.1375634290439,10.1405247231044,10.1425607001914,10.1677826042729,10.1840714821092,10.1401409433045,10.1356054737847,10.1356054737847,nat,0.0099459225448262,0.0738489627838135,1.09463000297546,0.534226894378662
0,10.1348770127042,10.2486009182595,10.3299637078338,0.179132934142537,0.18012401884658,0.0140845070422535,10.1447853144304,0,0,0,2015-02-14,70,2015-04-25,10.136525963622,10.136525963622,10.1359148593964,10.1416561598827,10.1644049068111,10.1693078303035,10.1441564271863,10.1363086122851,10.1400904314126,nat,0.0069727897502509,0.0719759464263916,1.09463000297546,0.534226894378662
0,10.1348770127042,10.2486009182595,10.3299637078338,0.179132934142537,0.18012401884658,0.0140845070422535,10.1447853144304,0,0,0,2015-02-14,70,2015-04-25,10.1355657014345,10.1355657014345,10.1336527352651,10.136335478355,10.1533448840974,10.1592261683141,10.1349672920919,10.1214840427836,10.14728947543,nat,0.0095596451699885,0.0744731426239014,1.09463000297546,0.534226894378662
1,9.11173476822206,9.23542315234365,9.31127109055462,0.120162986617737,0.140399462488803,1.0,9.33361938813635,0,0,0,2015-05-02,0,2015-05-02,9.23645516079903,9.25324176437925,9.2886700456477,9.29179787095804,9.31216092808324,9.32723134351534,9.3982037785746,9.40494948019751,9.38387272177453,nat,0.009376863241064,0.068336009979248,1.09521007537842,0.53058910369873
1,9.23542315234365,9.31127109055462,9.50039462857302,0.140399462488803,0.133991120965248,0.125,9.30764855444318,0,0,0,2015-04-25,7,2015-05-02,9.28753985259047,9.28753985259047,9.28396272543348,9.28086103467687,9.30678074164229,9.31515484251644,9.34176405658927,9.32950066248294,9.38085292189528,nat,0.0037265872036166,0.0788319110870361,1.09521007537842,0.53058910369873
1,9.31127109055462,9.50039462857302,9.59260508691391,0.133991120965248,0.187685260748271,0.0666666666666667,9.41832967551871,0,0,0,2015-04-18,14,2015-05-02,9.36200657475195,9.36200657475198,9.36540125390908,9.36966184405113,9.3814524276743,9.40489585686009,9.41298762831771,9.4063617524028,9.44253412961777,nat,0.0143697130068369,0.0783171653747559,1.09521007537842,0.53058910369873
1,9.59260508691391,9.68570460746401,9.72244517724055,0.155239174546677,0.19663734680465,0.0344827586206897,9.63259704272418,0,0,0,2015-04-04,28,2015-05-02,9.61586454969692,9.61586454969692,9.61700706146358,9.62130696279981,9.62588147906146,9.64787950896928,9.64947814105126,9.63840994094663,9.64177649810379,nat,0.0031268401328462,0.0807440280914307,1.09521007537842,0.53058910369873
1,9.59260508691391,9.68570460746401,9.72244517724055,0.155239174546677,0.19663734680465,0.0344827586206897,9.63259704272418,0,0,0,2015-04-04,28,2015-05-02,9.61300207157313,9.61279670143481,9.61440019699188,9.61825642237607,9.62687792650101,9.6559615202016,9.64890795562099,9.64637882229852,9.64645039958682,nat,0.0037579210516904,0.0773880481719971,1.09521007537842,0.53058910369873
1,9.50039462857302,9.59260508691391,9.68570460746401,0.187685260748271,0.155239174546677,0.0454545454545455,9.54602658547643,0,0,0,2015-04-11,21,2015-05-02,9.53214003874606,9.53214003874606,9.5281295036975,9.53878934342217,9.53780127033542,9.55297156181702,9.54910772235675,9.53717352987956,9.54462144743765,nat,0.0045033064524534,0.0807440280914307,1.09521007537842,0.53058910369873
1,9.68570460746401,9.72244517724055,9.78509808303591,0.19663734680465,0.178400621982291,0.0277777777777778,9.70662072430014,0,0,0,2015-03-28,35,2015-05-02,9.69836943858189,9.69785944267055,9.69375850703775,9.69706351076659,9.70884880855914,9.73171146287434,9.71525293706051,9.70892479871741,9.71063948288455,nat,0.0027388461117588,0.0773880481719971,1.09521007537842,0.53058910369873
1,9.68570460746401,9.72244517724055,9.78509808303591,0.19663734680465,0.178400621982291,0.0277777777777778,9.70662072430014,0,0,0,2015-03-28,35,2015-05-02,9.69441173968607,9.69351654364621,9.69643857140956,9.70076487560647,9.72992654431957,9.74024666419142,9.72410533924855,9.69519773264402,9.69602643292189,nat,0.010303443029229,0.077643871307373,1.09521007537842,0.53058910369873
1,9.72244517724055,9.78509808303591,9.82585028280898,0.178400621982291,0.190569026223978,0.0232558139534884,9.74026249143316,0,0,0,2015-03-21,42,2015-05-02,9.72694237244884,9.7271999461573,9.72993090393414,9.73405641265111,9.7640387295884,9.7788376892325,9.77339210052904,9.74171173963872,9.74270662952466,nat,0.0062111100645005,0.077643871307373,1.09521007537842,0.53058910369873
1,9.72244517724055,9.78509808303591,9.82585028280898,0.178400621982291,0.190569026223978,0.0232558139534884,9.74026249143316,0,0,0,2015-03-21,42,2015-05-02,9.73020164249087,9.73408735167406,9.73280911978101,9.7362405016747,9.76251657760765,9.79085590919365,9.73249852404708,9.75776542930529,9.76650175357577,nat,0.0074375012958434,0.0788137912750244,1.09521007537842,0.53058910369873
1,9.78509808303591,9.82585028280898,9.86479869792102,0.190569026223978,0.189969877387211,0.02,9.80587472366913,0,0,0,2015-03-14,49,2015-05-02,9.79145831980562,9.79308533992777,9.79282132639124,9.79430973063412,9.82157473881852,9.84907793383503,9.78237068382664,9.81011510480005,9.82134267797162,nat,0.0099390270365379,0.0788137912750244,1.09521007537842,0.53058910369873
1,9.78509808303591,9.82585028280898,9.86479869792102,0.190569026223978,0.189969877387211,0.02,9.80587472366913,0,0,0,2015-03-14,49,2015-05-02,9.79260471189333,9.79260471189334,9.79459801989563,9.79926988268633,9.81334975818736,9.83673913590195,9.77993658891871,9.78804755471175,9.78804755471177,nat,0.0162381465842498,0.0808508396148682,1.09521007537842,0.53058910369873
1,9.78509808303591,9.82585028280898,9.86479869792102,0.190569026223978,0.189969877387211,0.02,9.80587472366913,0,0,0,2015-03-14,49,2015-05-02,9.79137056464405,9.79110987287973,9.79165467467866,9.80181152045838,9.81227858239372,9.82230595200685,9.78563725051359,9.78160351108674,9.78370567532121,nat,0.0164638268846004,0.0819518566131592,1.09521007537842,0.53058910369873
1,9.82585028280898,9.86479869792102,9.96137903095191,0.189969877387211,0.155504307282783,0.0175438596491228,9.84054775276225,0,0,0,2015-03-07,56,2015-05-02,9.83226435187554,9.83226435187554,9.83151183619822,9.83450164862314,9.84591955832528,9.86565868848736,9.80346722274282,9.81219747649931,9.81219747649932,nat,0.0223887651798121,0.0808508396148682,1.09521007537842,0.53058910369873
1,9.82585028280898,9.86479869792102,9.96137903095191,0.189969877387211,0.155504307282783,0.0175438596491228,9.84054775276225,0,0,0,2015-03-07,56,2015-05-02,9.83139264970879,9.83119074356427,9.83079691836653,9.83962066899781,9.84765462790816,9.84895886551668,9.80803206872184,9.80548696933283,9.80763707142051,nat,0.0229374445358027,0.0819518566131592,1.09521007537842,0.53058910369873
1,9.82585028280898,9.86479869792102,9.96137903095191,0.189969877387211,0.155504307282783,0.0175438596491228,9.84054775276225,0,0,0,2015-03-07,56,2015-05-02,9.83065763479031,9.82837079339745,9.82994817936779,9.83372943451578,9.8433474047876,9.84327036685747,9.79696041282077,9.79469980435953,9.79469980435958,nat,0.0299040369244464,0.0790901184082031,1.09521007537842,0.53058910369873
1,9.86479869792102,9.96137903095191,10.1355908452218,0.155504307282783,0.21269289916585,0.015625,9.87729756944589,0,0,0,2015-02-28,63,2015-05-02,9.87081869190106,9.87048344006539,9.86896447609651,9.87923941264674,9.89045618932492,9.89702471502292,9.86209155172931,9.86008400423753,9.86319914392429,nat,0.0129915585263908,0.0819518566131592,1.09521007537842,0.53058910369873
1,9.86479869792102,9.96137903095191,10.1355908452218,0.155504307282783,0.21269289916585,0.015625,9.87729756944589,0,0,0,2015-02-28,63,2015-05-02,9.86938273420578,9.86795696401641,9.86729375039558,9.87189235380833,9.88555887924446,9.89012856403983,9.84790940933796,9.84780963663954,9.84780963663959,nat,0.0209768633137553,0.0790901184082031,1.09521007537842,0.53058910369873
1,9.86479869792102,9.96137903095191,10.1355908452218,0.155504307282783,0.21269289916585,0.015625,9.87729756944589,0,0,0,2015-02-28,63,2015-05-02,9.86639057250083,9.86551548077284,9.86604287868174,9.87042002183684,9.87976740387489,9.88640603395635,9.85574511979782,9.86368406681531,9.88493523782555,nat,0.0087793906530997,0.0950050354003906,1.09521007537842,0.53058910369873
1,9.96137903095191,10.1355908452218,10.2486009182595,0.21269289916585,0.179132934142537,0.0140845070422535,9.97217371032458,0,0,0,2015-02-21,70,2015-05-02,9.96465415214614,9.96338714502211,9.9621126665862,9.96646678180105,9.98137852398118,9.98677489353658,9.91599777970156,9.91689348042027,9.91689348042033,nat,0.0378143084828863,0.0790901184082031,1.09521007537842,0.53058910369873
1,9.96137903095191,10.1355908452218,10.2486009182595,0.21269289916585,0.179132934142537,0.0140845070422535,9.97217371032458,0,0,0,2015-02-21,70,2015-05-02,9.96190414718346,9.9613711023807,9.96127509425718,9.96492701913454,9.97451349515684,9.98138259387624,9.92463462209681,9.93716831488384,9.96060344961675,nat,0.0211369792441706,0.0950050354003906,1.09521007537842,0.53058910369873
1,9.96137903095191,10.1355908452218,10.2486009182595,0.21269289916585,0.179132934142537,0.0140845070422535,9.97217371032458,0,0,0,2015-02-21,70,2015-05-02,9.9593721032442,9.96036131339955,9.95783252767004,9.95870199945532,9.97108502264997,9.97789162285029,9.91769687041119,9.9674151800084,9.96741518000839,nat,0.0145730804308394,0.0802350044250488,1.09521007537842,0.53058910369873
0,9.07142307278951,9.21572584425252,9.25550492393056,0.103991076030459,0.140244758204648,1.0,9.30082072510456,0,0,0,2015-05-09,0,2015-05-09,9.2100219224776,9.21524209140128,9.25072828975557,9.26384115066412,9.28599925937282,9.31970046932837,9.33799275153177,9.35539476738825,9.33471076111377,nat,0.0077450475545752,0.0676479339599609,1.0878050327301,0.528955936431885
0,9.21572584425252,9.25550492393056,9.32554230166487,0.140244758204648,0.154670673599053,0.125,9.33361938813635,0,0,0,2015-05-02,7,2015-05-09,9.25326683645913,9.25326683645913,9.2763543793121,9.27695779570905,9.28708226834804,9.30753061904734,9.3165503024324,9.32909713338824,9.33456436452167,nat,0.0189600445079294,0.11199688911438,1.0878050327301,0.528955936431885
0,9.25550492393056,9.32554230166487,9.50962981746968,0.154670673599053,0.143226309861909,0.0666666666666667,9.30764855444318,0,0,0,2015-04-25,14,2015-05-09,9.29877590148941,9.29892398012447,9.30556453993857,9.30741499951101,9.31361435884184,9.31414727993999,9.31992993294744,9.33304768845096,9.36043891976666,nat,0.0016827187774207,0.0790948867797852,1.0878050327301,0.528955936431885
0,9.50962981746968,9.60339546000766,9.69282824771042,0.198475633842021,0.162362814793088,0.0344827586206897,9.54602658547643,0,0,0,2015-04-11,28,2015-05-09,9.52628814734122,9.52628814734121,9.52783516894857,9.53889209513992,9.53621413689289,9.55166704306015,9.55019537327307,9.54661098665396,9.57881999484289,nat,0.0025265269249136,0.0816340446472168,1.0878050327301,0.528955936431885
0,9.50962981746968,9.60339546000766,9.69282824771042,0.198475633842021,0.162362814793088,0.0344827586206897,9.54602658547643,0,0,0,2015-04-11,28,2015-05-09,9.52480807841269,9.52477675622362,9.52379114789202,9.53070014096726,9.54175049409946,9.56680879273329,9.53911176367754,9.54064895694935,9.54542624767911,nat,0.0058206766761421,0.0999770164489746,1.0878050327301,0.528955936431885
0,9.32554230166487,9.50962981746968,9.60339546000766,0.143226309861909,0.198475633842021,0.0454545454545455,9.41832967551871,0,0,0,2015-04-18,21,2015-05-09,9.351272336985,9.351272336985,9.3576439563678,9.37021077234563,9.37432640954607,9.39924928063916,9.40808970326058,9.40884169424924,9.43171834086897,nat,0.016746194917017,0.0816340446472168,1.0878050327301,0.528955936431885
0,9.60339546000766,9.69282824771042,9.72525761364543,0.162362814793088,0.199449783209531,0.0277777777777778,9.63259704272418,0,0,0,2015-04-04,35,2015-05-09,9.61639210647671,9.6163789600928,9.61700733161031,9.62131130233012,9.62862567442845,9.6647743288126,9.64720327008286,9.64859801531325,9.65400651718129,nat,0.0037894789118445,0.0999770164489746,1.0878050327301,0.528955936431885
0,9.60339546000766,9.69282824771042,9.72525761364543,0.162362814793088,0.199449783209531,0.0277777777777778,9.63259704272418,0,0,0,2015-04-04,35,2015-05-09,9.61478113800629,9.61625171028361,9.61955391556406,9.62167520174571,9.63546031697522,9.67555308492204,9.67387775278146,9.64022498997978,9.64063301079788,nat,0.00470918719148,0.0779500007629395,1.0878050327301,0.528955936431885
