"time_value","geo_value","estimate","lower","upper","onset_date","n.reported","issue_date","elapsed_time","value_target","target_date","wis"
2021-01-15,"ma",4613,4613,4613,2021-01-15,4623,2021-05-13,50.5619999999999,4613,2021-01-29,0
2021-01-16,"ma",4478,4478,4478,2021-01-16,4488,2021-05-13,50.5619999999999,4478.28571428571,2021-01-30,6.37877145059917e-05
2021-01-17,"ma",4423,4423,4423,2021-01-17,4433,2021-05-13,50.5619999999999,4423,2021-01-31,0
2021-01-18,"ma",4118,4118,4118,2021-01-18,4128,2021-05-13,50.5619999999999,4114.28571428571,2021-02-01,0.000902151345018254
2021-01-19,"ma",4096,4096,4096,2021-01-19,4105,2021-05-13,50.5619999999999,4094,2021-02-02,0.000488281259702461
2021-01-20,"ma",4028,4028,4028,2021-01-20,4037,2021-05-13,50.5619999999999,4024.71428571429,2021-02-03,0.000815848793987328
2021-01-21,"ma",3934,3934,3934,2021-01-21,3945,2021-05-13,50.5619999999999,3930.42857142857,2021-02-04,0.000908017859536869
2021-01-22,"ma",3869,3869,3869,2021-01-22,3877,2021-05-13,50.5619999999999,3866.42857142857,2021-02-05,0.000664672673190481
2021-01-23,"ma",3842,3842,3842,2021-01-23,3846,2021-05-13,50.5619999999999,3838.85714285714,2021-02-06,0.00081814805604985
2021-01-24,"ma",3788,3788,3788,2021-01-24,3791,2021-05-13,50.5619999999999,3784.57142857143,2021-02-07,0.000905284660671413
2021-01-25,"ma",3816,3816,3816,2021-01-25,3817,2021-05-13,50.5619999999999,3813.57142857143,2021-02-08,0.00063645385050215
2021-01-26,"ma",3606,3606,3606,2021-01-26,3610,2021-05-13,50.5619999999999,3602.85714285714,2021-02-09,0.000871701457846541
2021-01-27,"ma",3428,3428,3428,2021-01-27,3429,2021-05-13,50.5619999999999,3420.71428571429,2021-02-10,0.00212699485882339
2021-01-28,"ma",3270,3270,3270,2021-01-28,3271,2021-05-13,50.5619999999999,3260.71428571429,2021-02-11,0.0028428368770772
2021-01-29,"ma",3095,3095,3095,2021-01-29,3102,2021-05-13,50.5619999999999,3085.71428571429,2021-02-12,0.00300376851926032
2021-01-30,"ma",2995,2995,2995,2021-01-30,2998,2021-05-13,50.5619999999999,2983.42857142857,2021-02-13,0.00386977049337567
2021-01-31,"ma",2961,2961,2961,2021-01-31,2967,2021-05-13,50.5619999999999,2949.42857142857,2021-02-14,0.00391427759540797
2021-02-01,"ma",2709,2709,2709,2021-02-01,2711,2021-05-13,50.5619999999999,2700.71428571429,2021-02-15,0.00306214272323402
2021-02-02,"ma",2495,2495,2495,2021-02-02,2502,2021-05-13,50.5619999999999,2487.42857142857,2021-02-16,0.0030380350671706
2021-02-03,"ma",2513,2513,2513,2021-02-03,2520,2021-05-13,50.5619999999999,2506.28571428571,2021-02-17,0.00267433087781743
2021-02-04,"ma",2475,2475,2475,2021-02-04,2478,2021-05-13,50.5619999999999,2471.42857142857,2021-02-18,0.00144345993480144
2021-02-05,"ma",2444,2444,2444,2021-02-05,2448,2021-05-13,50.5619999999999,2440.85714285714,2021-02-19,0.00128624900801899
2021-02-06,"ma",2405,2405,2405,2021-02-06,2405,2021-05-13,50.5619999999999,2404.14285714286,2021-02-20,0.000356315699474585
2021-02-07,"ma",2326,2326,2326,2021-02-07,2328,2021-05-13,50.5619999999999,2325.42857142857,2021-02-21,0.000245594647272362
2021-02-08,"ma",2309,2309,2309,2021-02-08,2312,2021-05-13,50.5619999999999,2307.42857142857,2021-02-22,0.000680503598904814
2021-02-09,"ma",2242,2242,2242,2021-02-09,2248,2021-05-13,50.5619999999999,2239.57142857143,2021-02-23,0.00108332016329893
2021-02-10,"ma",2087,2087,2087,2021-02-10,2093,2021-05-13,50.5619999999999,2085,2021-02-24,0.000958313441810965
2021-02-11,"ma",1962,1962,1962,2021-02-11,1968,2021-05-13,50.5619999999999,1961,2021-02-25,0.000509554151153502
2021-02-12,"ma",1847,1847,1847,2021-02-12,1856,2021-05-13,50.5619999999999,1844.85714285714,2021-02-26,0.001160227534724
2021-02-13,"ma",1792,1792,1792,2021-02-13,1800,2021-05-13,50.5619999999999,1790,2021-02-27,0.00111607154442162
2021-02-14,"ma",1790,1790,1790,2021-02-14,1797,2021-05-13,50.5619999999999,1788,2021-02-28,0.0011173185519926
2021-02-15,"ma",1647,1647,1647,2021-02-15,1651,2021-05-13,50.5619999999999,1643.85714285714,2021-03-01,0.00190889428897734
2021-02-16,"ma",1643,1643,1643,2021-02-16,1648,2021-05-13,50.5619999999999,1642.14285714286,2021-03-02,0.000521512397736679
2021-02-17,"ma",1589,1589,1589,2021-02-17,1592,2021-05-13,50.5619999999999,1588.71428571429,2021-03-03,0.000179710666309063
2021-02-18,"ma",1532,1532,1532,2021-02-18,1534,2021-05-13,50.5619999999999,1532,2021-03-04,0
2021-02-19,"ma",1496,1496,1496,2021-02-19,1500,2021-05-13,50.5619999999999,1495.42857142857,2021-03-05,0.0003817886846047
2021-02-20,"ma",1485,1485,1485,2021-02-20,1487,2021-05-13,50.5619999999999,1483.71428571429,2021-03-06,0.00086559274459308
2021-02-21,"ma",1502,1502,1502,2021-02-21,1506,2021-05-13,50.5619999999999,1500.42857142857,2021-03-07,0.00104607493729159
2021-02-22,"ma",1568,1568,1568,2021-02-22,1572,2021-05-13,50.5619999999999,1567.28571428571,2021-03-08,0.000455352678513599
2021-02-23,"ma",1553,1553,1553,2021-02-23,1561,2021-05-13,50.5619999999999,1552.85714285714,2021-03-09,9.19328890578441e-05
2021-02-24,"ma",1526,1526,1526,2021-02-24,1530,2021-05-13,50.5619999999999,1525.42857142857,2021-03-10,0.000374286520698597
2021-02-25,"ma",1509,1509,1509,2021-02-25,1516,2021-05-13,50.5619999999999,1508.42857142857,2021-03-11,0.000378501140023246
2021-02-26,"ma",1507,1507,1507,2021-02-26,1514,2021-05-13,50.5619999999999,1507,2021-03-12,0
2021-02-27,"ma",1499,1499,1499,2021-02-27,1505,2021-05-13,50.5619999999999,1497.57142857143,2021-03-13,0.00095283475527097
2021-02-28,"ma",1490,1490,1490,2021-02-28,1498,2021-05-13,50.5619999999999,1488.28571428571,2021-03-14,0.00115041715305164
2021-03-01,"ma",1444,1444,1444,2021-03-01,1449,2021-05-13,50.5619999999999,1442.85714285714,2021-03-15,0.000791217527186028
2021-03-02,"ma",1389,1389,1389,2021-03-02,1392,2021-05-13,50.5619999999999,1388,2021-03-16,0.000719683370393298
2021-03-03,"ma",1374,1374,1374,2021-03-03,1379,2021-05-13,50.5619999999999,1372.14285714286,2021-03-17,0.00135156229962252
2021-03-04,"ma",1365,1365,1365,2021-03-04,1372,2021-05-13,50.5619999999999,1364.71428571429,2021-03-18,0.00020918314059859
2021-03-05,"ma",1356,1356,1356,2021-03-05,1360,2021-05-13,50.5619999999999,1354.85714285714,2021-03-19,0.000842548759692363
2021-03-06,"ma",1342,1342,1342,2021-03-06,1348,2021-05-13,50.5619999999999,1340.57142857143,2021-03-20,0.00106428277393622
2021-03-07,"ma",1327,1327,1327,2021-03-07,1328,2021-05-13,50.5619999999999,1325.57142857143,2021-03-21,0.00107631051182455
2021-03-08,"ma",1323,1323,1323,2021-03-08,1326,2021-05-13,50.5619999999999,1322.14285714286,2021-03-22,0.00064759851156726
2021-03-09,"ma",1344,1344,1344,2021-03-09,1347,2021-05-13,50.5619999999999,1342.14285714286,2021-03-23,0.00138172950717497
2021-03-10,"ma",1340,1340,1340,2021-03-10,1342,2021-05-13,50.5619999999999,1337.85714285714,2021-03-24,0.00159923270930751
2021-03-11,"ma",1350,1350,1350,2021-03-11,1353,2021-05-13,50.5619999999999,1347.85714285714,2021-03-25,0.00158738590928209
2021-03-12,"ma",1360,1360,1360,2021-03-12,1364,2021-05-13,50.5619999999999,1357.42857142857,2021-03-26,0.00189115416733632
2021-03-13,"ma",1389,1389,1389,2021-03-13,1392,2021-05-13,50.5619999999999,1387.14285714286,2021-03-27,0.00133696734060962
2021-03-14,"ma",1402,1402,1402,2021-03-14,1404,2021-05-13,50.5619999999999,1399.57142857143,2021-03-28,0.0017324845097697
2021-03-15,"ma",1436,1436,1436,2021-03-15,1439,2021-05-13,50.5619999999999,1433.71428571429,2021-03-29,0.00159188174099612
2021-03-16,"ma",1468,1468,1468,2021-03-16,1470,2021-05-13,50.5619999999999,1466.14285714286,2021-03-30,0.00126502230658421
2021-03-17,"ma",1515,1515,1515,2021-03-17,1517,2021-05-13,50.5619999999999,1512.42857142857,2021-03-31,0.00169763315315929
2021-03-18,"ma",1560,1560,1560,2021-03-18,1563,2021-05-13,50.5619999999999,1557.85714285714,2021-04-01,0.00137368948750449
2021-03-19,"ma",1603,1603,1603,2021-03-19,1606,2021-05-13,50.5619999999999,1602.14285714286,2021-04-02,0.000534521170854063
2021-03-20,"ma",1628,1628,1628,2021-03-20,1631,2021-05-13,50.5619999999999,1625.28571428571,2021-04-03,0.00166761788767289
2021-03-21,"ma",1660,1660,1660,2021-03-21,1664,2021-05-13,50.5619999999999,1656.57142857143,2021-04-04,0.00206629432106187
2021-03-22,"ma",1714,1714,1714,2021-03-22,1717,2021-05-13,50.5619999999999,1711.71428571429,2021-04-05,0.00133366694769688
2021-03-23,"ma",1757,1757,1757,2021-03-23,1760,2021-05-13,50.5619999999999,1755.71428571429,2021-04-06,0.000731618127986167
2021-03-24,"ma",1818,1818,1818,2021-03-24,1821,2021-05-13,50.5619999999999,1816.14285714286,2021-04-07,0.00102149067932089
2021-03-25,"ma",1884,1884,1884,2021-03-25,1886,2021-05-13,50.5619999999999,1883.14285714286,2021-04-08,0.000454821111538273
2021-03-26,"ma",1940,1940,1940,2021-03-26,1944,2021-05-13,50.5619999999999,1939.42857142857,2021-04-09,0.000294442401833628
2021-03-27,"ma",1963,1963,1963,2021-03-27,1965,2021-05-13,50.5619999999999,1962.85714285714,2021-04-10,7.27404983056346e-05
2021-03-28,"ma",1974,1974,1974,2021-03-28,1978,2021-05-13,50.5619999999999,1974,2021-04-11,0
2021-03-29,"ma",2005,2005,2005,2021-03-29,2008,2021-05-13,50.5619999999999,2005.14285714286,2021-04-12,7.12123909867302e-05
2021-03-30,"ma",2033,2033,2033,2021-03-30,2035,2021-05-13,50.5619999999999,2032.28571428571,2021-04-13,0.000351234593195748
2021-03-31,"ma",2041,2041,2041,2021-03-31,2044,2021-05-13,50.5619999999999,2040.14285714286,2021-04-14,0.000419844663642088
2021-04-01,"ma",2022,2022,2022,2021-04-01,2023,2021-05-13,50.5619999999999,2020.57142857143,2021-04-15,0.000706414270687183
2021-04-02,"ma",1986,1986,1986,2021-04-02,1988,2021-05-13,50.5619999999999,1983.14285714286,2021-04-16,0.00143895269091043
2021-04-03,"ma",1968,1968,1968,2021-04-03,1970,2021-05-13,50.5619999999999,1965.14285714286,2021-04-17,0.00145211671490486
2021-04-04,"ma",1915,1915,1915,2021-04-04,1916,2021-05-13,50.5619999999999,1912.71428571429,2021-04-18,0.00119367367202194
2021-04-05,"ma",1899,1899,1899,2021-04-05,1899,2021-05-13,50.5619999999999,1895.57142857143,2021-04-19,0.00180614136997903
2021-04-06,"ma",1877,1877,1877,2021-04-06,1880,2021-05-13,50.5619999999999,1874.42857142857,2021-04-20,0.00137017605359535
2021-04-07,"ma",1858,1858,1858,2021-04-07,1859,2021-05-13,50.5619999999999,1856.57142857143,2021-04-21,0.000768757725436942
2021-04-08,"ma",1849,1849,1849,2021-04-08,1851,2021-05-13,50.5619999999999,1849.42857142857,2021-04-22,0.000231633402571596
2021-04-09,"ma",1852,1852,1852,2021-04-09,1853,2021-05-13,50.5619999999999,1851.71428571429,2021-04-23,0.000154202004929438
2021-04-10,"ma",1868,1868,1868,2021-04-10,1868,2021-05-13,50.5619999999999,1867.42857142857,2021-04-24,0.000305787021725124
2021-04-11,"ma",1893,1893,1893,2021-04-11,1894,2021-05-13,50.5619999999999,1893.42857142857,2021-04-25,0.00022625287626088
2021-04-12,"ma",1856,1856,1856,2021-04-12,1856,2021-05-13,50.5619999999999,1855.28571428571,2021-04-26,0.000384718967545439
2021-04-13,"ma",1817,1817,1817,2021-04-13,1818,2021-05-13,50.5619999999999,1816.71428571429,2021-04-27,0.000157170923700711
2021-04-14,"ma",1766,1766,1766,2021-04-14,1766,2021-05-13,50.5619999999999,1766.28571428571,2021-04-28,0.000161681487819365
2021-04-15,"ma",1692,1692,1692,2021-04-15,1692,2021-05-13,50.5619999999999,1691.57142857143,2021-04-29,0.000253175240812809
2021-04-16,"ma",1620,1620,1620,2021-04-16,1622,2021-05-13,50.5619999999999,1619.42857142857,2021-04-30,0.000352578231948009
2021-04-17,"ma",1576,1576,1576,2021-04-17,1578,2021-05-13,50.5619999999999,1576.42857142857,2021-05-01,0.000271726825637586
2021-04-18,"ma",1554,1554,1554,2021-04-18,1556,2021-05-13,50.5619999999999,1554.42857142857,2021-05-02,0.000275570662653379
2021-04-19,"ma",1459,1459,1459,2021-04-19,1463,2021-05-13,50.5619999999999,1457.85714285714,2021-05-03,0.000783085396323102
2021-04-20,"ma",1394,1394,1394,2021-04-20,1397,2021-05-13,50.5619999999999,1394.28571428571,2021-05-04,0.000204792136694998
2021-04-21,"ma",1327,1327,1327,2021-04-21,1330,2021-05-13,50.5619999999999,1327.14285714286,2021-05-05,0.000107567364167949
2021-04-22,"ma",1284,1284,1284,2021-04-22,1286,2021-05-13,50.5619999999999,1283.57142857143,2021-05-06,0.000333574251160762
2021-04-23,"ma",1254,1254,1254,2021-04-23,1258,2021-05-13,50.5619999999999,1252.42857142857,2021-05-07,0.0012529188950392
2021-04-24,"ma",1208,1208,1208,2021-04-24,1210,2021-05-13,50.5619999999999,1208.28571428571,2021-05-08,0.000236294897126399
2021-04-25,"ma",1187,1187,1187,2021-04-25,1189,2021-05-13,50.5619999999999,1187,2021-05-09,0
2021-04-26,"ma",1187,1187,1187,2021-04-26,1189,2021-05-13,50.5619999999999,1186.14285714286,2021-05-10,0.000721761128407827
2021-04-27,"ma",1161,1161,1161,2021-04-27,1163,2021-05-13,50.5619999999999,1159.85714285714,2021-05-11,0.000984009919499762
2021-04-28,"ma",1125,1125,1125,2021-04-28,1125,2021-05-13,50.5619999999999,1123.85714285714,2021-05-12,0.00101548625126924
2021-04-29,"ma",1071,1071,1071,2021-04-29,1071,2021-05-13,50.5619999999999,1071.42857142857,2021-05-13,0.000399706886940798
2021-04-30,"ma",1052,1045,1060,2021-04-30,1038,2021-05-13,50.5619999999999,1037.71428571429,2021-05-14,0.00945027843297527
2021-05-01,"ma",1042,1032,1053,2021-05-01,1014,2021-05-13,50.5619999999999,1013.42857142857,2021-05-15,0.0216884696195991
2021-05-02,"ma",1029,1017,1043,2021-05-02,988,2021-05-13,50.5619999999999,988.428571428571,2021-05-16,0.0327942420966873
2021-05-03,"ma",963,950,979,2021-05-03,913,2021-05-13,50.5619999999999,912.857142857143,2021-05-17,0.0448661879909384
2021-05-04,"ma",919,904,935,2021-05-04,861,2021-05-13,50.5619999999999,860.571428571429,2021-05-18,0.0552178969649334
2021-05-05,"ma",889,873,906,2021-05-05,823,2021-05-13,50.5619999999999,822.857142857143,2021-05-19,0.0657479613599789
2021-05-06,"ma",865,849,884,2021-05-06,793,2021-05-13,50.5619999999999,796.857142857143,2021-05-20,0.0701954949877916
2021-05-07,"ma",832,815,851.025,2021-05-07,755,2021-05-13,50.5619999999999,759.142857142857,2021-05-21,0.0785010903932587
2021-05-08,"ma",819,800,840,2021-05-08,730,2021-05-13,50.5619999999999,734.571428571429,2021-05-22,0.093839939022587
2021-05-09,"ma",805,784,826,2021-05-09,702,2021-05-13,50.5619999999999,705.857142857143,2021-05-23,0.11452382452077
2021-05-10,"ma",784,761,809,2021-05-10,659,2021-05-13,50.5619999999999,664,2021-05-24,0.14709003059571
2021-05-11,"ma",754,726,784,2021-05-11,586,2021-05-13,50.5619999999999,616.714285714286,2021-05-25,0.17677682573905
2021-05-12,"ma",728,691,769,2021-05-12,472,2021-05-13,50.5619999999999,576.428571428571,2021-05-26,0.200143874826914
2021-05-13,"ma",722,252,2013.025,2021-05-13,NA,2021-05-13,50.5619999999999,541.571428571429,2021-05-27,0.130271509906985
2020-05-21,"ma",0,0,0,2020-05-21,924,2021-05-20,50.9780000000001,0,2020-06-04,0
2020-05-22,"ma",0,0,0,2020-05-22,890,2021-05-20,50.9780000000001,0,2020-06-05,0
2020-05-23,"ma",0,0,0,2020-05-23,853,2021-05-20,50.9780000000001,0,2020-06-06,0
2020-05-24,"ma",0,0,0,2020-05-24,844,2021-05-20,50.9780000000001,0,2020-06-07,0
2020-05-25,"ma",0,0,0,2020-05-25,685,2021-05-20,50.9780000000001,0,2020-06-08,0
2020-05-26,"ma",0,0,0,2020-05-26,655,2021-05-20,50.9780000000001,0,2020-06-09,0
2020-05-27,"ma",0,0,0,2020-05-27,609,2021-05-20,50.9780000000001,0,2020-06-10,0
2020-05-28,"ma",0,0,0,2020-05-28,563,2021-05-20,50.9780000000001,0,2020-06-11,0
2020-05-29,"ma",0,0,0,2020-05-29,515,2021-05-20,50.9780000000001,0,2020-06-12,0
2020-05-30,"ma",0,0,0,2020-05-30,499,2021-05-20,50.9780000000001,0,2020-06-13,0
2020-05-31,"ma",0,0,0,2020-05-31,479,2021-05-20,50.9780000000001,0,2020-06-14,0
2020-06-01,"ma",0,0,0,2020-06-01,523,2021-05-20,50.9780000000001,0,2020-06-15,0
2020-06-02,"ma",0,0,0,2020-06-02,463,2021-05-20,50.9780000000001,0,2020-06-16,0
2020-06-03,"ma",0,0,0,2020-06-03,431,2021-05-20,50.9780000000001,0,2020-06-17,0
2020-06-04,"ma",0,0,0,2020-06-04,393,2021-05-20,50.9780000000001,0,2020-06-18,0
2020-06-05,"ma",0,0,0,2020-06-05,366,2021-05-20,50.9780000000001,0,2020-06-19,0
2020-06-06,"ma",0,0,0,2020-06-06,348,2021-05-20,50.9780000000001,0,2020-06-20,0
2020-06-07,"ma",0,0,0,2020-06-07,347,2021-05-20,50.9780000000001,0,2020-06-21,0
2020-06-08,"ma",0,0,0,2020-06-08,325,2021-05-20,50.9780000000001,0,2020-06-22,0
2020-06-09,"ma",0,0,0,2020-06-09,310,2021-05-20,50.9780000000001,0,2020-06-23,0
2020-06-10,"ma",0,0,0,2020-06-10,281,2021-05-20,50.9780000000001,0,2020-06-24,0
2020-06-11,"ma",0,0,0,2020-06-11,259,2021-05-20,50.9780000000001,0,2020-06-25,0
2020-06-12,"ma",0,0,0,2020-06-12,248,2021-05-20,50.9780000000001,0,2020-06-26,0
2020-06-13,"ma",0,0,0,2020-06-13,240,2021-05-20,50.9780000000001,0,2020-06-27,0
2020-06-14,"ma",0,0,0,2020-06-14,230,2021-05-20,50.9780000000001,0,2020-06-28,0
2020-06-15,"ma",0,0,0,2020-06-15,213,2021-05-20,50.9780000000001,0,2020-06-29,0
2020-06-16,"ma",0,0,0,2020-06-16,192,2021-05-20,50.9780000000001,0,2020-06-30,0
2020-06-17,"ma",0,0,0,2020-06-17,191,2021-05-20,50.9780000000001,0,2020-07-01,0
2020-06-18,"ma",0,0,0,2020-06-18,193,2021-05-20,50.9780000000001,0,2020-07-02,0
2020-06-19,"ma",0,0,0,2020-06-19,181,2021-05-20,50.9780000000001,0,2020-07-03,0
2020-06-20,"ma",0,0,0,2020-06-20,181,2021-05-20,50.9780000000001,0,2020-07-04,0
2020-06-21,"ma",0,0,0,2020-06-21,181,2021-05-20,50.9780000000001,0,2020-07-05,0
2020-06-22,"ma",0,0,0,2020-06-22,180,2021-05-20,50.9780000000001,0,2020-07-06,0
2020-06-23,"ma",0,0,0,2020-06-23,178,2021-05-20,50.9780000000001,0,2020-07-07,0
2020-06-24,"ma",0,0,0,2020-06-24,173,2021-05-20,50.9780000000001,0,2020-07-08,0
2020-06-25,"ma",0,0,0,2020-06-25,168,2021-05-20,50.9780000000001,0,2020-07-09,0
2020-06-26,"ma",0,0,0,2020-06-26,171,2021-05-20,50.9780000000001,0,2020-07-10,0
2020-06-27,"ma",0,0,0,2020-06-27,177,2021-05-20,50.9780000000001,0,2020-07-11,0
2020-06-28,"ma",0,0,0,2020-06-28,176,2021-05-20,50.9780000000001,0,2020-07-12,0
2020-06-29,"ma",0,0,0,2020-06-29,173,2021-05-20,50.9780000000001,0,2020-07-13,0
2020-06-30,"ma",0,0,0,2020-06-30,178,2021-05-20,50.9780000000001,0,2020-07-14,0
2020-07-01,"ma",0,0,0,2020-07-01,179,2021-05-20,50.9780000000001,0,2020-07-15,0
2020-07-02,"ma",0,0,0,2020-07-02,181,2021-05-20,50.9780000000001,0,2020-07-16,0
2020-07-03,"ma",0,0,0,2020-07-03,167,2021-05-20,50.9780000000001,0,2020-07-17,0
2020-07-04,"ma",0,0,0,2020-07-04,157,2021-05-20,50.9780000000001,0,2020-07-18,0
2020-07-05,"ma",0,0,0,2020-07-05,161,2021-05-20,50.9780000000001,0,2020-07-19,0
2020-07-06,"ma",0,0,0,2020-07-06,166,2021-05-20,50.9780000000001,0,2020-07-20,0
2020-07-07,"ma",0,0,0,2020-07-07,169,2021-05-20,50.9780000000001,0,2020-07-21,0
2020-07-08,"ma",0,0,0,2020-07-08,169,2021-05-20,50.9780000000001,0,2020-07-22,0
2020-07-09,"ma",0,0,0,2020-07-09,173,2021-05-20,50.9780000000001,0,2020-07-23,0
2020-07-10,"ma",0,0,0,2020-07-10,191,2021-05-20,50.9780000000001,0,2020-07-24,0
2020-07-11,"ma",0,0,0,2020-07-11,199,2021-05-20,50.9780000000001,0,2020-07-25,0
2020-07-12,"ma",0,0,0,2020-07-12,197,2021-05-20,50.9780000000001,0,2020-07-26,0
2020-07-13,"ma",0,0,0,2020-07-13,201,2021-05-20,50.9780000000001,0,2020-07-27,0
2020-07-14,"ma",0,0,0,2020-07-14,200,2021-05-20,50.9780000000001,0,2020-07-28,0
2020-07-15,"ma",0,0,0,2020-07-15,212,2021-05-20,50.9780000000001,0,2020-07-29,0
2020-07-16,"ma",0,0,0,2020-07-16,210,2021-05-20,50.9780000000001,0,2020-07-30,0
2020-07-17,"ma",0,0,0,2020-07-17,210,2021-05-20,50.9780000000001,0,2020-07-31,0
2020-07-18,"ma",0,0,0,2020-07-18,212,2021-05-20,50.9780000000001,0,2020-08-01,0
2020-07-19,"ma",0,0,0,2020-07-19,210,2021-05-20,50.9780000000001,0,2020-08-02,0
2020-07-20,"ma",0,0,0,2020-07-20,212,2021-05-20,50.9780000000001,0,2020-08-03,0
2020-07-21,"ma",0,0,0,2020-07-21,215,2021-05-20,50.9780000000001,0,2020-08-04,0
2020-07-22,"ma",0,0,0,2020-07-22,209,2021-05-20,50.9780000000001,0,2020-08-05,0
2020-07-23,"ma",0,0,0,2020-07-23,211,2021-05-20,50.9780000000001,0,2020-08-06,0
2020-07-24,"ma",0,0,0,2020-07-24,216,2021-05-20,50.9780000000001,0,2020-08-07,0
2020-07-25,"ma",0,0,0,2020-07-25,220,2021-05-20,50.9780000000001,0,2020-08-08,0
2020-07-26,"ma",0,0,0,2020-07-26,224,2021-05-20,50.9780000000001,0,2020-08-09,0
2020-07-27,"ma",0,0,0,2020-07-27,236,2021-05-20,50.9780000000001,0,2020-08-10,0
2020-07-28,"ma",0,0,0,2020-07-28,245,2021-05-20,50.9780000000001,0,2020-08-11,0
2020-07-29,"ma",0,0,0,2020-07-29,254,2021-05-20,50.9780000000001,0,2020-08-12,0
2020-07-30,"ma",0,0,0,2020-07-30,265,2021-05-20,50.9780000000001,0,2020-08-13,0
2020-07-31,"ma",0,0,0,2020-07-31,274,2021-05-20,50.9780000000001,0,2020-08-14,0
2020-08-01,"ma",0,0,0,2020-08-01,272,2021-05-20,50.9780000000001,0,2020-08-15,0
2020-08-02,"ma",0,0,0,2020-08-02,273,2021-05-20,50.9780000000001,0,2020-08-16,0
2020-08-03,"ma",0,0,0,2020-08-03,273,2021-05-20,50.9780000000001,0,2020-08-17,0
2020-08-04,"ma",0,0,0,2020-08-04,271,2021-05-20,50.9780000000001,0,2020-08-18,0
2020-08-05,"ma",0,0,0,2020-08-05,273,2021-05-20,50.9780000000001,0,2020-08-19,0
2020-08-06,"ma",0,0,0,2020-08-06,275,2021-05-20,50.9780000000001,0,2020-08-20,0
2020-08-07,"ma",0,0,0,2020-08-07,273,2021-05-20,50.9780000000001,0,2020-08-21,0
2020-08-08,"ma",0,0,0,2020-08-08,276,2021-05-20,50.9780000000001,0,2020-08-22,0
2020-08-09,"ma",0,0,0,2020-08-09,272,2021-05-20,50.9780000000001,0,2020-08-23,0
2020-08-10,"ma",0,0,0,2020-08-10,275,2021-05-20,50.9780000000001,0,2020-08-24,0
2020-08-11,"ma",0,0,0,2020-08-11,271,2021-05-20,50.9780000000001,0,2020-08-25,0
2020-08-12,"ma",0,0,0,2020-08-12,267,2021-05-20,50.9780000000001,0,2020-08-26,0
2020-08-13,"ma",0,0,0,2020-08-13,266,2021-05-20,50.9780000000001,0,2020-08-27,0
2020-08-14,"ma",0,0,0,2020-08-14,272,2021-05-20,50.9780000000001,0,2020-08-28,0
2020-08-15,"ma",0,0,0,2020-08-15,270,2021-05-20,50.9780000000001,0,2020-08-29,0
2020-08-16,"ma",0,0,0,2020-08-16,275,2021-05-20,50.9780000000001,0,2020-08-30,0
2020-08-17,"ma",0,0,0,2020-08-17,274,2021-05-20,50.9780000000001,0,2020-08-31,0
2020-08-18,"ma",0,0,0,2020-08-18,288,2021-05-20,50.9780000000001,0,2020-09-01,0
2020-08-19,"ma",0,0,0,2020-08-19,293,2021-05-20,50.9780000000001,0,2020-09-02,0
2020-08-20,"ma",0,0,0,2020-08-20,294,2021-05-20,50.9780000000001,0,2020-09-03,0
2020-08-21,"ma",0,0,0,2020-08-21,285,2021-05-20,50.9780000000001,0,2020-09-04,0
2020-08-22,"ma",0,0,0,2020-08-22,285,2021-05-20,50.9780000000001,0,2020-09-05,0
2020-08-23,"ma",0,0,0,2020-08-23,281,2021-05-20,50.9780000000001,0,2020-09-06,0
2020-08-24,"ma",0,0,0,2020-08-24,285,2021-05-20,50.9780000000001,0,2020-09-07,0
2020-08-25,"ma",0,0,0,2020-08-25,284,2021-05-20,50.9780000000001,0,2020-09-08,0
2020-08-26,"ma",0,0,0,2020-08-26,290,2021-05-20,50.9780000000001,0,2020-09-09,0
2020-08-27,"ma",0,0,0,2020-08-27,289,2021-05-20,50.9780000000001,0,2020-09-10,0
2020-08-28,"ma",0,0,0,2020-08-28,300,2021-05-20,50.9780000000001,0,2020-09-11,0
2020-08-29,"ma",0,0,0,2020-08-29,304,2021-05-20,50.9780000000001,0,2020-09-12,0
2020-08-30,"ma",0,0,0,2020-08-30,310,2021-05-20,50.9780000000001,0,2020-09-13,0
2020-08-31,"ma",0,0,0,2020-08-31,316,2021-05-20,50.9780000000001,0,2020-09-14,0
2020-09-01,"ma",0,0,0,2020-09-01,319,2021-05-20,50.9780000000001,0,2020-09-15,0
2020-09-02,"ma",0,0,0,2020-09-02,319,2021-05-20,50.9780000000001,0,2020-09-16,0
2020-09-03,"ma",0,0,0,2020-09-03,336,2021-05-20,50.9780000000001,0,2020-09-17,0
2020-09-04,"ma",0,0,0,2020-09-04,334,2021-05-20,50.9780000000001,0,2020-09-18,0
2020-09-05,"ma",0,0,0,2020-09-05,338,2021-05-20,50.9780000000001,0,2020-09-19,0
2020-09-06,"ma",0,0,0,2020-09-06,334,2021-05-20,50.9780000000001,0,2020-09-20,0
2020-09-07,"ma",0,0,0,2020-09-07,295,2021-05-20,50.9780000000001,0,2020-09-21,0
2020-09-08,"ma",0,0,0,2020-09-08,316,2021-05-20,50.9780000000001,0,2020-09-22,0
2020-09-09,"ma",0,0,0,2020-09-09,329,2021-05-20,50.9780000000001,0,2020-09-23,0
2020-09-10,"ma",0,0,0,2020-09-10,321,2021-05-20,50.9780000000001,0,2020-09-24,0
